datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:SCGP,55.5,56.0,55.25,55.5,6197594.0
2023-01-17 09:00:00,SET:SCGP,55.5,56.0,55.25,55.25,7954708.0
2023-01-18 09:00:00,SET:SCGP,55.5,55.5,54.75,55.0,7308950.0
2023-01-19 09:00:00,SET:SCGP,55.0,55.75,54.75,55.25,7441546.0
2023-01-20 09:00:00,SET:SCGP,55.5,55.5,54.5,55.0,6018036.0
2023-01-23 09:00:00,SET:SCGP,55.0,55.5,54.5,55.25,8174281.0
2023-01-24 09:00:00,SET:SCGP,55.75,56.0,52.5,53.5,31557268.0
2023-01-25 09:00:00,SET:SCGP,53.0,53.25,51.75,52.0,25761811.0
2023-01-26 09:00:00,SET:SCGP,52.0,52.5,51.5,52.25,9054277.0
2023-01-27 09:00:00,SET:SCGP,52.75,53.0,52.5,52.75,6066034.0
2023-01-30 09:00:00,SET:SCGP,53.0,53.25,52.25,52.75,8126528.0
2023-01-31 09:00:00,SET:SCGP,52.75,53.75,52.25,52.25,18451276.0
2023-02-01 09:00:00,SET:SCGP,52.75,53.5,52.5,53.5,8997079.0
2023-02-02 09:00:00,SET:SCGP,54.0,54.0,53.0,53.25,7272705.0
2023-02-03 09:00:00,SET:SCGP,53.5,53.75,53.0,53.5,5460017.0
2023-02-06 09:00:00,SET:SCGP,53.25,54.0,53.0,53.5,9489824.0
2023-02-07 09:00:00,SET:SCGP,53.5,53.75,53.0,53.5,5797609.0
2023-02-08 09:00:00,SET:SCGP,53.5,53.5,52.25,52.75,10412198.0
2023-02-09 09:00:00,SET:SCGP,52.5,52.75,51.5,52.5,9120765.0
2023-02-10 09:00:00,SET:SCGP,52.75,52.75,51.75,52.25,7486042.0
2023-02-13 09:00:00,SET:SCGP,52.0,52.0,50.75,51.5,15590558.0
2023-02-14 09:00:00,SET:SCGP,51.5,52.25,51.25,51.75,5938797.0
2023-02-15 09:00:00,SET:SCGP,51.75,52.5,51.5,52.0,8821368.0
2023-02-16 09:00:00,SET:SCGP,52.0,52.25,51.5,52.0,6237431.0
2023-02-17 09:00:00,SET:SCGP,52.0,52.0,51.25,52.0,4385775.0
2023-02-20 09:00:00,SET:SCGP,52.0,52.5,51.75,52.25,4829952.0
2023-02-21 09:00:00,SET:SCGP,52.25,53.0,51.75,53.0,8290689.0
2023-02-22 09:00:00,SET:SCGP,52.5,53.0,52.5,52.75,3570199.0
2023-02-23 09:00:00,SET:SCGP,52.75,53.0,52.0,52.5,3532091.0
2023-02-24 09:00:00,SET:SCGP,52.25,52.75,51.5,52.25,6037882.0
2023-02-27 09:00:00,SET:SCGP,52.0,52.5,51.75,52.25,4397260.0
2023-02-28 09:00:00,SET:SCGP,52.5,52.75,51.75,52.0,5134960.0
2023-03-01 09:00:00,SET:SCGP,52.0,52.5,51.25,51.75,8400327.0
2023-03-02 09:00:00,SET:SCGP,52.5,53.75,52.25,53.0,21066030.0
2023-03-03 09:00:00,SET:SCGP,53.25,53.25,52.5,53.25,6587937.0
2023-03-07 09:00:00,SET:SCGP,53.25,53.75,53.0,53.5,6052946.0
2023-03-08 09:00:00,SET:SCGP,52.75,53.0,52.0,52.75,8459426.0
2023-03-09 09:00:00,SET:SCGP,52.75,53.0,52.25,52.5,6113728.0
2023-03-10 09:00:00,SET:SCGP,52.25,52.5,52.0,52.25,3355732.0
2023-03-13 09:00:00,SET:SCGP,52.25,52.5,51.0,51.0,9638011.0
2023-03-14 09:00:00,SET:SCGP,50.75,51.25,49.0,49.25,14180323.0
2023-03-15 09:00:00,SET:SCGP,49.5,50.0,47.5,48.75,27959663.0
2023-03-16 09:00:00,SET:SCGP,48.0,49.0,47.5,47.75,12024210.0
2023-03-17 09:00:00,SET:SCGP,48.25,48.5,45.5,46.0,29848986.0
2023-03-20 09:00:00,SET:SCGP,46.0,46.75,45.75,46.75,13902417.0
2023-03-21 09:00:00,SET:SCGP,47.0,47.75,46.5,47.0,9144642.0
2023-03-22 09:00:00,SET:SCGP,47.25,47.5,46.5,47.0,12382345.0
2023-03-23 09:00:00,SET:SCGP,46.75,47.75,46.5,47.25,5079156.0
2023-03-24 09:00:00,SET:SCGP,47.25,47.75,46.75,46.75,5674046.0
2023-03-27 09:00:00,SET:SCGP,47.0,47.75,47.0,47.0,3244567.0
2023-03-28 09:00:00,SET:SCGP,47.0,48.25,47.0,48.0,6467628.0
2023-03-29 09:00:00,SET:SCGP,48.25,48.5,47.75,47.75,4349842.0
2023-03-30 09:00:00,SET:SCGP,48.0,48.0,46.0,46.75,9453254.0
2023-03-31 09:00:00,SET:SCGP,46.5,46.75,45.5,46.25,6496680.0
2023-04-03 09:00:00,SET:SCGP,46.0,46.5,45.5,46.25,7255344.0
2023-04-04 09:00:00,SET:SCGP,46.0,46.0,44.75,45.5,8089828.0
2023-04-05 09:00:00,SET:SCGP,45.5,45.75,44.75,44.75,4720073.0
2023-04-07 09:00:00,SET:SCGP,44.75,45.75,44.75,45.25,7575089.0
2023-04-10 09:00:00,SET:SCGP,45.25,45.75,44.75,45.5,7344692.0
2023-04-11 09:00:00,SET:SCGP,45.25,45.5,44.5,45.25,5973799.0
2023-04-12 09:00:00,SET:SCGP,45.25,45.25,44.0,44.75,7743978.0
2023-04-17 09:00:00,SET:SCGP,45.0,45.25,43.5,43.75,14178489.0
2023-04-18 09:00:00,SET:SCGP,44.25,44.25,43.5,44.0,8191553.0
2023-04-19 09:00:00,SET:SCGP,43.25,44.25,42.5,43.5,10169387.0
2023-04-20 09:00:00,SET:SCGP,43.75,44.0,43.25,43.5,5902257.0
2023-04-21 09:00:00,SET:SCGP,43.5,43.75,41.5,42.25,10862008.0
2023-04-24 09:00:00,SET:SCGP,41.75,42.75,41.5,42.5,4500471.0
2023-04-25 09:00:00,SET:SCGP,41.75,43.5,41.5,43.25,14570094.0
2023-04-26 09:00:00,SET:SCGP,43.5,44.0,42.5,42.75,10017822.0
2023-04-27 09:00:00,SET:SCGP,42.75,44.5,42.75,44.0,12590412.0
2023-04-28 09:00:00,SET:SCGP,45.0,45.0,43.75,44.0,5988255.0
2023-05-02 09:00:00,SET:SCGP,44.5,44.5,43.5,44.25,6419739.0
2023-05-03 09:00:00,SET:SCGP,44.0,44.75,43.75,44.75,10744329.0
2023-05-08 09:00:00,SET:SCGP,45.0,46.0,44.5,45.75,6281300.0
2023-05-09 09:00:00,SET:SCGP,45.75,45.75,44.5,45.0,5767300.0
2023-05-10 09:00:00,SET:SCGP,44.75,45.0,44.5,44.75,2668500.0
2023-05-11 09:00:00,SET:SCGP,44.75,45.0,44.25,44.5,2702100.0
2023-05-12 09:00:00,SET:SCGP,44.25,44.75,43.5,44.0,6146804.0
2023-05-15 09:00:00,SET:SCGP,44.5,44.75,43.5,44.0,3682200.0
2023-05-16 09:00:00,SET:SCGP,43.75,44.25,43.5,44.0,1689124.0
2023-05-17 09:00:00,SET:SCGP,44.0,44.0,42.5,43.25,4631278.0
2023-05-18 09:00:00,SET:SCGP,43.5,44.0,43.25,43.25,3504254.0
2023-05-19 09:00:00,SET:SCGP,43.0,43.25,41.75,42.25,8229615.0
2023-05-22 09:00:00,SET:SCGP,41.75,42.25,40.5,42.25,8791606.0
2023-05-23 09:00:00,SET:SCGP,41.5,42.5,41.5,42.5,2219659.0
2023-05-24 09:00:00,SET:SCGP,42.25,42.5,41.25,41.75,8259020.0
2023-05-25 09:00:00,SET:SCGP,41.5,41.75,38.75,39.5,28481053.0
2023-05-26 09:00:00,SET:SCGP,39.75,40.25,39.0,39.75,11321790.0
2023-05-29 09:00:00,SET:SCGP,39.75,40.75,39.0,40.25,8759214.0
2023-05-30 09:00:00,SET:SCGP,40.25,40.5,39.75,40.0,7986043.0
2023-05-31 09:00:00,SET:SCGP,39.5,40.0,39.0,39.25,13393053.0
2023-06-01 09:00:00,SET:SCGP,39.25,39.5,38.5,39.0,8981145.0
2023-06-02 09:00:00,SET:SCGP,39.25,40.0,38.75,39.75,9426725.0
2023-06-06 09:00:00,SET:SCGP,39.75,40.0,38.25,38.5,9211425.0
2023-06-07 09:00:00,SET:SCGP,38.75,39.25,37.25,37.75,16419595.0
2023-06-08 09:00:00,SET:SCGP,38.0,39.25,37.5,39.25,20464210.0
2023-06-09 09:00:00,SET:SCGP,39.0,39.25,38.25,38.5,12585888.0
2023-06-12 09:00:00,SET:SCGP,38.5,39.0,38.25,38.75,3986158.0
2023-06-13 09:00:00,SET:SCGP,38.75,40.25,38.5,39.75,13146870.0
2023-06-14 09:00:00,SET:SCGP,40.0,40.75,39.5,40.5,10073290.0
2023-06-15 09:00:00,SET:SCGP,40.25,40.5,39.5,39.5,8081389.0
2023-06-16 09:00:00,SET:SCGP,39.5,40.0,39.0,39.25,10114967.0
2023-06-19 09:00:00,SET:SCGP,39.0,39.75,38.75,39.0,4842827.0
2023-06-20 09:00:00,SET:SCGP,39.5,40.0,39.25,39.5,6289985.0
2023-06-21 09:00:00,SET:SCGP,39.25,39.5,38.0,38.0,7348929.0
2023-06-22 09:00:00,SET:SCGP,38.0,38.75,37.5,38.0,5126384.0
2023-06-23 09:00:00,SET:SCGP,38.0,38.25,37.5,38.0,3980105.0
2023-06-26 09:00:00,SET:SCGP,37.75,38.25,36.25,36.25,11501368.0
2023-06-27 09:00:00,SET:SCGP,36.5,37.0,36.0,36.0,6371288.0
2023-06-28 09:00:00,SET:SCGP,36.25,36.75,36.0,36.0,4448162.0
2023-06-29 09:00:00,SET:SCGP,36.25,37.25,35.5,36.75,8608365.0
2023-06-30 09:00:00,SET:SCGP,37.25,37.75,37.0,37.25,5081496.0
2023-07-03 09:00:00,SET:SCGP,37.5,37.5,36.75,37.25,3230790.0
2023-07-04 09:00:00,SET:SCGP,37.0,37.5,36.75,37.25,5263377.0
2023-07-05 09:00:00,SET:SCGP,37.5,38.25,36.25,36.5,11682644.0
2023-07-06 09:00:00,SET:SCGP,36.0,36.5,34.75,35.0,19574685.0
2023-07-07 09:00:00,SET:SCGP,35.0,35.5,34.75,35.0,11563068.0
2023-07-10 09:00:00,SET:SCGP,35.25,35.5,34.5,35.0,9590533.0
2023-07-11 09:00:00,SET:SCGP,35.0,37.0,34.75,36.5,16262793.0
2023-07-12 09:00:00,SET:SCGP,37.0,37.75,36.75,37.25,17008040.0
2023-07-13 09:00:00,SET:SCGP,37.25,37.75,37.0,37.5,5443454.0
2023-07-14 09:00:00,SET:SCGP,38.0,39.75,38.0,39.5,14322180.0
2023-07-17 09:00:00,SET:SCGP,39.75,39.75,38.5,39.25,9748049.0
2023-07-18 09:00:00,SET:SCGP,39.0,39.25,38.5,39.0,7348124.0
2023-07-19 09:00:00,SET:SCGP,39.0,40.0,38.5,39.5,7227409.0
2023-07-20 09:00:00,SET:SCGP,39.75,40.0,38.0,38.25,9812292.0
2023-07-21 09:00:00,SET:SCGP,38.0,39.0,38.0,38.75,4784578.0
2023-07-24 09:00:00,SET:SCGP,38.75,39.25,38.25,38.5,5145903.0
2023-07-25 09:00:00,SET:SCGP,39.0,40.25,39.0,40.0,15018501.0
2023-07-26 09:00:00,SET:SCGP,40.0,40.25,38.5,39.0,16222755.0
2023-07-27 09:00:00,SET:SCGP,39.0,40.5,38.75,40.0,15720385.0
2023-07-31 09:00:00,SET:SCGP,40.5,41.0,40.0,40.5,8069574.0
2023-08-02 09:00:00,SET:SCGP,40.25,40.5,39.5,39.75,11159333.0
2023-08-03 09:00:00,SET:SCGP,39.25,39.75,39.0,39.5,5397915.0
2023-08-04 09:00:00,SET:SCGP,39.5,39.75,39.25,39.5,5239780.0
2023-08-07 09:00:00,SET:SCGP,39.5,40.0,39.0,39.5,7058819.0
2023-08-08 09:00:00,SET:SCGP,39.5,40.0,39.25,39.5,5879942.0
2023-08-09 09:00:00,SET:SCGP,39.5,39.75,38.75,39.25,11853829.0
2023-08-10 09:00:00,SET:SCGP,39.0,39.25,38.25,39.0,8782453.0
2023-08-11 09:00:00,SET:SCGP,39.0,39.25,38.5,39.0,4905791.0
2023-08-15 09:00:00,SET:SCGP,38.5,38.75,36.75,37.5,23579484.0
2023-08-16 09:00:00,SET:SCGP,37.25,37.5,36.25,37.0,13566434.0
2023-08-17 09:00:00,SET:SCGP,36.75,38.0,36.75,37.5,4257995.0
2023-08-18 09:00:00,SET:SCGP,37.5,37.75,36.5,36.75,7164552.0
2023-08-21 09:00:00,SET:SCGP,36.5,36.75,36.0,36.5,15925388.0
2023-08-22 09:00:00,SET:SCGP,37.0,37.25,36.25,36.75,13281844.0
2023-08-23 09:00:00,SET:SCGP,36.75,37.0,36.25,36.75,8728302.0
2023-08-24 09:00:00,SET:SCGP,36.75,39.5,36.75,39.0,29474154.0
2023-08-25 09:00:00,SET:SCGP,39.25,39.75,38.75,39.0,17449592.0
2023-08-28 09:00:00,SET:SCGP,39.5,39.5,38.5,38.75,8857371.0
2023-08-29 09:00:00,SET:SCGP,38.75,39.0,38.0,38.5,10372555.0
2023-08-30 09:00:00,SET:SCGP,38.5,39.5,38.25,39.25,11782934.0
2023-08-31 09:00:00,SET:SCGP,39.5,41.75,39.25,41.0,33365247.0
2023-09-01 09:00:00,SET:SCGP,41.25,41.75,40.25,40.75,18520938.0
2023-09-04 09:00:00,SET:SCGP,40.75,41.25,40.5,40.75,9978006.0
2023-09-05 09:00:00,SET:SCGP,40.75,41.0,40.25,40.5,11428579.0
2023-09-06 09:00:00,SET:SCGP,40.25,40.5,38.0,38.75,42547666.0
2023-09-07 09:00:00,SET:SCGP,38.5,39.25,38.5,38.75,5190791.0
