datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:CPN,69.5,69.75,69.0,69.0,5418370.0
2023-01-17 09:00:00,SET:CPN,68.75,69.5,68.5,69.0,5147481.0
2023-01-18 09:00:00,SET:CPN,69.0,69.75,68.25,68.75,7032735.0
2023-01-19 09:00:00,SET:CPN,68.5,69.5,68.5,69.5,3553988.0
2023-01-20 09:00:00,SET:CPN,69.5,69.5,68.25,68.75,5781057.0
2023-01-23 09:00:00,SET:CPN,69.25,69.5,68.5,68.75,5136429.0
2023-01-24 09:00:00,SET:CPN,69.25,70.25,69.0,69.75,3917524.0
2023-01-25 09:00:00,SET:CPN,70.25,70.5,69.75,70.0,3757116.0
2023-01-26 09:00:00,SET:CPN,70.0,70.25,69.25,69.75,4815097.0
2023-01-27 09:00:00,SET:CPN,69.5,70.75,69.0,70.5,4807219.0
2023-01-30 09:00:00,SET:CPN,71.0,72.0,70.75,72.0,12609685.0
2023-01-31 09:00:00,SET:CPN,71.25,72.25,71.25,71.25,6902152.0
2023-02-01 09:00:00,SET:CPN,72.25,72.25,71.5,72.25,5989354.0
2023-02-02 09:00:00,SET:CPN,72.5,72.75,71.75,72.0,4511380.0
2023-02-03 09:00:00,SET:CPN,73.0,75.5,73.0,74.75,10958827.0
2023-02-06 09:00:00,SET:CPN,74.0,74.5,73.0,73.0,8059800.0
2023-02-07 09:00:00,SET:CPN,73.25,73.25,72.5,73.0,6999054.0
2023-02-08 09:00:00,SET:CPN,73.0,73.5,73.0,73.5,4697118.0
2023-02-09 09:00:00,SET:CPN,73.75,74.75,73.75,74.75,10848919.0
2023-02-10 09:00:00,SET:CPN,74.0,74.5,73.25,74.25,5397722.0
2023-02-13 09:00:00,SET:CPN,73.5,74.0,73.25,73.25,5821763.0
2023-02-14 09:00:00,SET:CPN,73.25,74.25,73.0,74.0,6289388.0
2023-02-15 09:00:00,SET:CPN,73.75,74.0,73.25,73.5,5946018.0
2023-02-16 09:00:00,SET:CPN,73.5,74.0,73.0,73.0,3483256.0
2023-02-17 09:00:00,SET:CPN,72.75,73.25,71.75,72.0,5529898.0
2023-02-20 09:00:00,SET:CPN,72.0,72.75,72.0,72.0,4354138.0
2023-02-21 09:00:00,SET:CPN,71.75,72.75,71.75,72.5,3084985.0
2023-02-22 09:00:00,SET:CPN,72.0,72.75,71.75,72.25,2378484.0
2023-02-23 09:00:00,SET:CPN,71.75,71.75,70.5,70.75,4627014.0
2023-02-24 09:00:00,SET:CPN,70.5,71.25,69.25,69.5,17513147.0
2023-02-27 09:00:00,SET:CPN,69.5,71.25,69.25,71.0,7794855.0
2023-02-28 09:00:00,SET:CPN,71.0,71.25,70.25,70.25,9622612.0
2023-03-01 09:00:00,SET:CPN,71.5,71.5,69.25,69.25,7568950.0
2023-03-02 09:00:00,SET:CPN,69.5,70.25,67.5,68.0,10807565.0
2023-03-03 09:00:00,SET:CPN,67.5,67.5,65.25,66.25,19233883.0
2023-03-07 09:00:00,SET:CPN,66.75,67.0,66.0,66.25,11431966.0
2023-03-08 09:00:00,SET:CPN,65.5,66.5,64.25,66.5,12289229.0
2023-03-09 09:00:00,SET:CPN,66.5,67.25,65.5,66.0,13650504.0
2023-03-10 09:00:00,SET:CPN,66.0,66.0,65.0,65.0,8984391.0
2023-03-13 09:00:00,SET:CPN,65.0,66.75,64.5,65.75,13624425.0
2023-03-14 09:00:00,SET:CPN,65.5,66.25,63.0,63.5,12162834.0
2023-03-15 09:00:00,SET:CPN,64.75,66.25,64.5,65.25,13401046.0
2023-03-16 09:00:00,SET:CPN,65.0,66.0,64.75,65.5,5984607.0
2023-03-17 09:00:00,SET:CPN,66.0,67.0,65.75,66.75,11017075.0
2023-03-20 09:00:00,SET:CPN,66.5,66.75,64.5,65.5,10512632.0
2023-03-21 09:00:00,SET:CPN,66.0,66.5,65.5,66.25,5267442.0
2023-03-22 09:00:00,SET:CPN,66.75,67.0,65.5,66.25,7741908.0
2023-03-23 09:00:00,SET:CPN,66.5,68.25,66.25,68.0,10008450.0
2023-03-24 09:00:00,SET:CPN,68.75,69.25,67.75,68.5,8811102.0
2023-03-27 09:00:00,SET:CPN,68.75,68.75,67.75,68.5,6051894.0
2023-03-28 09:00:00,SET:CPN,68.75,69.5,68.0,69.5,9855558.0
2023-03-29 09:00:00,SET:CPN,69.5,69.75,68.75,69.25,5719832.0
2023-03-30 09:00:00,SET:CPN,69.25,70.0,68.0,68.0,9457219.0
2023-03-31 09:00:00,SET:CPN,68.25,69.0,68.0,68.75,6059925.0
2023-04-03 09:00:00,SET:CPN,69.25,69.25,68.5,69.0,3722746.0
2023-04-04 09:00:00,SET:CPN,69.0,69.75,68.75,69.75,4584548.0
2023-04-05 09:00:00,SET:CPN,69.75,70.5,69.5,69.5,7784253.0
2023-04-07 09:00:00,SET:CPN,69.5,70.25,69.25,69.5,3762031.0
2023-04-10 09:00:00,SET:CPN,69.75,70.5,69.0,70.25,4838443.0
2023-04-11 09:00:00,SET:CPN,69.75,70.25,69.5,70.0,3425540.0
2023-04-12 09:00:00,SET:CPN,70.0,70.5,69.0,69.75,5318514.0
2023-04-17 09:00:00,SET:CPN,71.0,71.75,70.25,71.0,6988034.0
2023-04-18 09:00:00,SET:CPN,71.0,71.0,70.0,70.25,3904898.0
2023-04-19 09:00:00,SET:CPN,69.75,70.5,69.25,69.25,5203180.0
2023-04-20 09:00:00,SET:CPN,69.0,70.0,68.75,69.0,6480281.0
2023-04-21 09:00:00,SET:CPN,69.75,69.75,68.0,69.25,5975257.0
2023-04-24 09:00:00,SET:CPN,68.5,69.25,68.25,69.0,2931516.0
2023-04-25 09:00:00,SET:CPN,68.5,69.25,68.25,69.0,3997381.0
2023-04-26 09:00:00,SET:CPN,68.5,69.0,67.75,68.5,4099435.0
2023-04-27 09:00:00,SET:CPN,68.25,69.5,68.25,69.0,3599206.0
2023-04-28 09:00:00,SET:CPN,69.0,69.25,67.25,68.0,7457802.0
2023-05-02 09:00:00,SET:CPN,67.75,68.5,67.5,68.5,3998849.0
2023-05-03 09:00:00,SET:CPN,68.25,69.0,67.0,69.0,8155182.0
2023-05-08 09:00:00,SET:CPN,68.75,71.5,68.5,71.5,10701000.0
2023-05-09 09:00:00,SET:CPN,70.5,71.25,69.25,70.0,8148500.0
2023-05-10 09:00:00,SET:CPN,69.75,70.25,69.5,70.0,4432600.0
2023-05-11 09:00:00,SET:CPN,69.5,70.5,69.5,70.25,3491200.0
2023-05-12 09:00:00,SET:CPN,70.5,70.5,69.25,70.0,4546365.0
2023-05-15 09:00:00,SET:CPN,70.75,71.0,69.25,70.0,9753000.0
2023-05-16 09:00:00,SET:CPN,70.0,70.5,69.5,69.75,4775014.0
2023-05-17 09:00:00,SET:CPN,69.75,69.75,67.25,67.5,9760656.0
2023-05-18 09:00:00,SET:CPN,67.75,68.0,66.75,67.75,14012227.0
2023-05-19 09:00:00,SET:CPN,68.25,69.0,68.0,68.5,9639801.0
2023-05-22 09:00:00,SET:CPN,67.25,68.25,66.0,67.75,17309735.0
2023-05-23 09:00:00,SET:CPN,67.0,68.75,67.0,68.5,11611739.0
2023-05-24 09:00:00,SET:CPN,67.75,68.5,67.5,68.0,5422528.0
2023-05-25 09:00:00,SET:CPN,67.75,68.0,67.25,68.0,5570933.0
2023-05-26 09:00:00,SET:CPN,67.5,67.75,67.0,67.5,4405746.0
2023-05-29 09:00:00,SET:CPN,67.5,69.5,67.0,69.5,9179064.0
2023-05-30 09:00:00,SET:CPN,69.75,69.75,68.0,68.5,8057240.0
2023-05-31 09:00:00,SET:CPN,68.0,68.75,67.5,67.5,20988747.0
2023-06-01 09:00:00,SET:CPN,67.5,68.0,67.0,67.0,4934324.0
2023-06-02 09:00:00,SET:CPN,67.5,67.5,66.0,66.0,8711409.0
2023-06-06 09:00:00,SET:CPN,66.5,66.75,66.0,66.0,4966381.0
2023-06-07 09:00:00,SET:CPN,66.0,66.75,65.75,66.75,6350844.0
2023-06-08 09:00:00,SET:CPN,66.75,68.75,66.25,68.75,7891102.0
2023-06-09 09:00:00,SET:CPN,69.0,69.0,67.5,67.75,6814914.0
2023-06-12 09:00:00,SET:CPN,67.5,68.5,67.5,68.5,2568730.0
2023-06-13 09:00:00,SET:CPN,68.25,68.75,68.25,68.75,3104248.0
2023-06-14 09:00:00,SET:CPN,68.25,69.0,68.0,68.75,5851068.0
2023-06-15 09:00:00,SET:CPN,69.0,69.25,68.25,68.5,2848604.0
2023-06-16 09:00:00,SET:CPN,68.25,68.75,67.75,68.5,9188327.0
2023-06-19 09:00:00,SET:CPN,68.5,68.75,68.0,68.25,2305171.0
2023-06-20 09:00:00,SET:CPN,69.5,69.5,68.25,68.5,4029269.0
2023-06-21 09:00:00,SET:CPN,67.75,68.5,64.25,64.25,15083633.0
2023-06-22 09:00:00,SET:CPN,64.5,64.75,63.0,63.5,15488947.0
2023-06-23 09:00:00,SET:CPN,63.0,63.25,61.75,62.25,10185718.0
2023-06-26 09:00:00,SET:CPN,62.5,63.5,62.0,62.75,10267740.0
2023-06-27 09:00:00,SET:CPN,62.75,64.25,62.0,63.25,11751051.0
2023-06-28 09:00:00,SET:CPN,63.5,64.0,63.0,63.0,7367357.0
2023-06-29 09:00:00,SET:CPN,63.0,64.0,62.5,62.75,9937565.0
2023-06-30 09:00:00,SET:CPN,63.25,65.75,63.25,65.5,13493023.0
2023-07-03 09:00:00,SET:CPN,65.25,65.75,64.5,65.5,7917993.0
2023-07-04 09:00:00,SET:CPN,65.5,67.0,65.0,66.75,7376714.0
2023-07-05 09:00:00,SET:CPN,66.25,66.5,65.5,65.5,3334892.0
2023-07-06 09:00:00,SET:CPN,65.25,65.75,64.75,65.25,5276731.0
2023-07-07 09:00:00,SET:CPN,65.25,66.25,64.75,65.5,5126550.0
2023-07-10 09:00:00,SET:CPN,65.25,66.0,64.5,65.75,4761427.0
2023-07-11 09:00:00,SET:CPN,66.25,66.5,65.5,65.5,3760007.0
2023-07-12 09:00:00,SET:CPN,65.75,66.5,64.75,65.25,7440167.0
2023-07-13 09:00:00,SET:CPN,65.0,65.0,63.25,63.75,10213740.0
2023-07-14 09:00:00,SET:CPN,64.0,65.25,63.75,65.25,6937436.0
2023-07-17 09:00:00,SET:CPN,65.25,66.5,65.0,66.0,8353774.0
2023-07-18 09:00:00,SET:CPN,65.75,66.0,65.0,65.5,3683896.0
2023-07-19 09:00:00,SET:CPN,65.5,66.0,64.75,65.75,4988959.0
2023-07-20 09:00:00,SET:CPN,65.25,65.5,64.5,64.5,7128826.0
2023-07-21 09:00:00,SET:CPN,64.75,65.5,64.25,65.25,4855655.0
2023-07-24 09:00:00,SET:CPN,64.75,65.75,64.5,64.5,3170516.0
2023-07-25 09:00:00,SET:CPN,64.5,65.0,64.25,64.5,3741582.0
2023-07-26 09:00:00,SET:CPN,64.5,65.0,64.25,64.5,1993129.0
2023-07-27 09:00:00,SET:CPN,65.0,67.25,65.0,67.0,8894711.0
2023-07-31 09:00:00,SET:CPN,67.25,68.25,67.0,68.0,7657088.0
2023-08-02 09:00:00,SET:CPN,67.25,68.0,66.5,67.0,4631612.0
2023-08-03 09:00:00,SET:CPN,66.5,67.25,66.25,66.5,6889304.0
2023-08-04 09:00:00,SET:CPN,66.25,68.0,66.25,67.5,7102746.0
2023-08-07 09:00:00,SET:CPN,67.25,68.5,66.75,67.75,8527315.0
2023-08-08 09:00:00,SET:CPN,68.5,68.5,66.25,66.25,6294042.0
2023-08-09 09:00:00,SET:CPN,66.25,66.75,65.75,66.5,4933790.0
2023-08-10 09:00:00,SET:CPN,66.0,67.25,65.75,66.75,4650351.0
2023-08-11 09:00:00,SET:CPN,66.75,67.25,65.5,66.25,7103732.0
2023-08-15 09:00:00,SET:CPN,66.25,67.0,65.5,65.5,4014981.0
2023-08-16 09:00:00,SET:CPN,66.25,67.75,65.75,67.75,7145080.0
2023-08-17 09:00:00,SET:CPN,67.25,69.0,66.75,67.75,14126714.0
2023-08-18 09:00:00,SET:CPN,67.25,68.25,66.5,66.75,9398931.0
2023-08-21 09:00:00,SET:CPN,66.5,66.5,65.5,66.0,6884562.0
2023-08-22 09:00:00,SET:CPN,66.25,67.5,66.0,67.25,17665417.0
2023-08-23 09:00:00,SET:CPN,67.75,68.75,67.5,68.25,14803318.0
2023-08-24 09:00:00,SET:CPN,68.75,70.0,68.25,69.5,12542111.0
2023-08-25 09:00:00,SET:CPN,69.5,70.0,68.75,69.0,2980642.0
2023-08-28 09:00:00,SET:CPN,69.0,70.0,69.0,69.5,5193059.0
2023-08-29 09:00:00,SET:CPN,69.0,69.75,68.25,68.75,9433318.0
2023-08-30 09:00:00,SET:CPN,68.75,69.5,68.75,69.25,3620485.0
2023-08-31 09:00:00,SET:CPN,68.75,69.25,68.5,68.75,6504114.0
2023-09-01 09:00:00,SET:CPN,69.25,69.25,68.0,68.0,3035182.0
2023-09-04 09:00:00,SET:CPN,68.5,68.5,67.5,67.75,2667875.0
2023-09-05 09:00:00,SET:CPN,67.25,68.5,67.25,68.25,2404400.0
2023-09-06 09:00:00,SET:CPN,68.0,68.5,67.75,68.0,1901013.0
2023-09-07 09:00:00,SET:CPN,67.5,68.5,67.5,68.0,2986065.0
2023-09-08 09:00:00,SET:CPN,67.75,68.25,67.25,67.25,5385661.0
2023-09-11 09:00:00,SET:CPN,67.0,67.25,65.5,66.75,8420527.0
2023-09-12 09:00:00,SET:CPN,66.25,66.5,65.5,66.0,6249485.0
2023-09-13 09:00:00,SET:CPN,66.25,66.75,66.0,66.5,3270624.0
2023-09-14 09:00:00,SET:CPN,66.75,67.0,66.25,66.75,6172553.0
2023-09-15 09:00:00,SET:CPN,67.0,67.0,66.0,66.25,10928365.0
2023-09-18 09:00:00,SET:CPN,66.0,66.25,65.5,66.0,2720162.0
2023-09-19 09:00:00,SET:CPN,66.0,66.0,65.0,65.0,4818240.0
2023-09-20 09:00:00,SET:CPN,64.75,65.25,64.0,65.25,5223462.0
2023-09-21 09:00:00,SET:CPN,65.0,65.75,64.75,65.75,5018343.0
2023-09-22 09:00:00,SET:CPN,65.25,66.5,65.25,66.25,2312969.0
2023-09-25 09:00:00,SET:CPN,66.25,66.25,65.25,65.25,4641908.0
2023-09-26 09:00:00,SET:CPN,65.0,65.75,64.5,64.75,5022093.0
2023-09-27 09:00:00,SET:CPN,64.75,65.25,64.25,65.0,7072103.0
2023-09-28 09:00:00,SET:CPN,64.5,65.0,63.25,63.25,7295397.0
2023-09-29 09:00:00,SET:CPN,64.25,64.5,63.0,63.25,8086959.0
2023-10-02 09:00:00,SET:CPN,63.0,64.5,61.25,63.25,11536490.0
