datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:PTTEP,168.5,171.5,168.5,171.0,9254429.0
2023-01-17 09:00:00,SET:PTTEP,171.0,171.0,169.0,170.5,5663590.0
2023-01-18 09:00:00,SET:PTTEP,172.0,173.0,171.0,173.0,10389485.0
2023-01-19 09:00:00,SET:PTTEP,171.5,172.0,170.5,172.0,7328022.0
2023-01-20 09:00:00,SET:PTTEP,172.0,172.5,170.5,172.0,7469773.0
2023-01-23 09:00:00,SET:PTTEP,172.5,175.0,172.5,174.0,4876057.0
2023-01-24 09:00:00,SET:PTTEP,174.0,175.0,172.0,172.0,5210799.0
2023-01-25 09:00:00,SET:PTTEP,172.0,172.5,171.0,172.0,3588857.0
2023-01-26 09:00:00,SET:PTTEP,171.0,172.0,170.0,171.0,5707094.0
2023-01-27 09:00:00,SET:PTTEP,171.0,172.5,169.5,172.0,9867513.0
2023-01-30 09:00:00,SET:PTTEP,171.0,172.5,170.0,171.5,5783604.0
2023-01-31 09:00:00,SET:PTTEP,173.0,173.5,171.0,171.5,12344992.0
2023-02-01 09:00:00,SET:PTTEP,172.0,174.0,172.0,173.0,8578046.0
2023-02-02 09:00:00,SET:PTTEP,172.5,173.0,169.0,170.0,17863063.0
2023-02-03 09:00:00,SET:PTTEP,169.5,169.5,164.5,166.0,25486746.0
2023-02-06 09:00:00,SET:PTTEP,165.0,165.0,164.0,164.0,8376209.0
2023-02-07 09:00:00,SET:PTTEP,164.0,165.5,164.0,165.0,15544249.0
2023-02-08 09:00:00,SET:PTTEP,166.0,167.5,165.0,165.0,9754541.0
2023-02-09 09:00:00,SET:PTTEP,165.0,165.0,163.0,163.0,13547114.0
2023-02-10 09:00:00,SET:PTTEP,163.0,164.0,161.0,163.5,13784267.0
2023-02-13 09:00:00,SET:PTTEP,163.0,166.0,163.0,165.0,19162946.0
2023-02-14 09:00:00,SET:PTTEP,160.5,161.5,159.0,161.0,9566894.0
2023-02-15 09:00:00,SET:PTTEP,159.5,160.0,157.0,157.5,15901781.0
