datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:TU,16.4,16.6,16.4,16.5,13421840.0
2023-01-17 09:00:00,SET:TU,16.6,16.6,16.4,16.4,9843361.0
2023-01-18 09:00:00,SET:TU,16.4,16.6,16.4,16.5,11870961.0
2023-01-19 09:00:00,SET:TU,16.5,16.6,16.4,16.5,7657019.0
2023-01-20 09:00:00,SET:TU,16.5,16.5,16.2,16.4,23026161.0
2023-01-23 09:00:00,SET:TU,16.4,16.5,16.3,16.3,11460146.0
2023-01-24 09:00:00,SET:TU,16.4,16.4,16.1,16.2,32520056.0
2023-01-25 09:00:00,SET:TU,16.2,16.2,16.0,16.1,22943646.0
2023-01-26 09:00:00,SET:TU,16.1,16.2,16.0,16.1,10948091.0
2023-01-27 09:00:00,SET:TU,16.2,16.3,16.1,16.2,10506143.0
2023-01-30 09:00:00,SET:TU,16.2,16.2,16.1,16.2,7729903.0
2023-01-31 09:00:00,SET:TU,16.1,16.2,16.0,16.0,27720128.0
2023-02-01 09:00:00,SET:TU,16.0,16.2,15.9,16.1,9939892.0
2023-02-02 09:00:00,SET:TU,16.1,16.2,16.0,16.1,12425753.0
2023-02-03 09:00:00,SET:TU,16.1,16.2,16.0,16.1,8247740.0
2023-02-06 09:00:00,SET:TU,16.1,16.5,16.1,16.2,28202894.0
2023-02-07 09:00:00,SET:TU,16.3,16.4,16.1,16.2,16289493.0
2023-02-08 09:00:00,SET:TU,16.3,16.3,16.1,16.1,11030952.0
2023-02-09 09:00:00,SET:TU,16.1,16.2,15.7,15.8,42236174.0
2023-02-10 09:00:00,SET:TU,15.8,15.9,15.8,15.8,7399210.0
2023-02-13 09:00:00,SET:TU,15.8,16.0,15.8,15.9,5579124.0
2023-02-14 09:00:00,SET:TU,16.0,16.0,15.7,15.8,23572512.0
2023-02-15 09:00:00,SET:TU,15.8,16.0,15.6,15.7,23075820.0
2023-02-16 09:00:00,SET:TU,15.7,15.9,15.6,15.8,16370879.0
