datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:CPALL,68.25,69.0,67.5,67.75,20423307.0
2023-01-17 09:00:00,SET:CPALL,68.0,69.0,68.0,68.75,27991828.0
2023-01-18 09:00:00,SET:CPALL,68.75,68.75,67.75,68.5,47307718.0
2023-01-19 09:00:00,SET:CPALL,68.5,68.75,68.25,68.75,19449645.0
2023-01-20 09:00:00,SET:CPALL,68.5,68.5,67.25,68.0,24655509.0
2023-01-23 09:00:00,SET:CPALL,68.5,69.5,68.5,69.25,22388807.0
2023-01-24 09:00:00,SET:CPALL,69.25,70.25,69.0,70.0,22271496.0
2023-01-25 09:00:00,SET:CPALL,70.0,70.25,69.25,69.75,22420144.0
2023-01-26 09:00:00,SET:CPALL,69.5,70.0,68.75,69.25,24420963.0
2023-01-27 09:00:00,SET:CPALL,69.25,69.25,68.5,68.75,20549881.0
2023-01-30 09:00:00,SET:CPALL,68.75,69.0,68.25,68.75,23811780.0
2023-01-31 09:00:00,SET:CPALL,68.75,68.75,66.5,66.5,55836763.0
2023-02-01 09:00:00,SET:CPALL,66.75,67.5,66.5,67.25,37480542.0
2023-02-02 09:00:00,SET:CPALL,67.5,67.75,66.75,66.75,14007763.0
2023-02-03 09:00:00,SET:CPALL,66.75,67.75,66.5,67.5,10259905.0
2023-02-06 09:00:00,SET:CPALL,67.25,67.5,66.5,66.75,18282643.0
2023-02-07 09:00:00,SET:CPALL,66.5,67.0,66.5,66.75,17353807.0
2023-02-08 09:00:00,SET:CPALL,66.75,67.25,66.5,66.75,8511118.0
2023-02-09 09:00:00,SET:CPALL,66.75,67.25,66.0,67.25,17990573.0
2023-02-10 09:00:00,SET:CPALL,67.25,67.5,66.5,67.0,13215490.0
2023-02-13 09:00:00,SET:CPALL,66.5,67.25,66.5,67.0,10388018.0
2023-02-14 09:00:00,SET:CPALL,67.25,67.25,66.75,66.75,7376772.0
2023-02-15 09:00:00,SET:CPALL,66.5,66.5,65.75,66.25,21918612.0
2023-02-16 09:00:00,SET:CPALL,66.25,66.75,66.0,66.5,16892694.0
2023-02-17 09:00:00,SET:CPALL,66.0,66.5,66.0,66.25,7751943.0
2023-02-20 09:00:00,SET:CPALL,66.25,66.25,64.25,64.25,43503693.0
2023-02-21 09:00:00,SET:CPALL,64.5,66.0,64.25,65.5,40569862.0
2023-02-22 09:00:00,SET:CPALL,65.5,67.0,65.5,66.5,47167825.0
2023-02-23 09:00:00,SET:CPALL,66.0,66.0,65.0,65.0,24875332.0
2023-02-24 09:00:00,SET:CPALL,64.5,64.5,61.0,61.75,108388761.0
2023-02-27 09:00:00,SET:CPALL,61.75,62.75,61.25,62.25,33918066.0
2023-02-28 09:00:00,SET:CPALL,62.5,63.0,62.0,62.0,25057621.0
2023-03-01 09:00:00,SET:CPALL,61.75,62.0,61.0,61.0,39187022.0
2023-03-02 09:00:00,SET:CPALL,61.25,62.5,61.0,62.0,33915271.0
2023-03-03 09:00:00,SET:CPALL,62.0,62.5,61.75,62.0,22747190.0
2023-03-07 09:00:00,SET:CPALL,62.75,63.0,62.25,62.25,20972167.0
2023-03-08 09:00:00,SET:CPALL,61.75,63.0,61.5,62.5,20601458.0
2023-03-09 09:00:00,SET:CPALL,62.75,63.5,62.25,63.0,34751552.0
2023-03-10 09:00:00,SET:CPALL,62.5,62.75,61.5,61.75,22059129.0
2023-03-13 09:00:00,SET:CPALL,61.75,63.0,61.5,62.0,23947842.0
2023-03-14 09:00:00,SET:CPALL,61.5,61.75,59.25,59.75,57724211.0
2023-03-15 09:00:00,SET:CPALL,60.5,61.25,60.25,61.0,32378708.0
2023-03-16 09:00:00,SET:CPALL,60.25,61.25,59.75,60.75,24888998.0
2023-03-17 09:00:00,SET:CPALL,61.0,61.5,60.75,61.25,36072201.0
2023-03-20 09:00:00,SET:CPALL,61.5,61.75,61.0,61.75,29487362.0
2023-03-21 09:00:00,SET:CPALL,62.0,63.0,61.75,62.75,41907686.0
2023-03-22 09:00:00,SET:CPALL,63.0,63.5,63.0,63.0,26644235.0
2023-03-23 09:00:00,SET:CPALL,63.25,63.75,62.75,63.5,25824460.0
2023-03-24 09:00:00,SET:CPALL,63.25,63.25,62.5,62.75,32417569.0
2023-03-27 09:00:00,SET:CPALL,62.75,63.25,62.25,63.0,15921443.0
2023-03-28 09:00:00,SET:CPALL,63.0,63.5,62.75,63.25,14608427.0
2023-03-29 09:00:00,SET:CPALL,63.5,63.5,62.25,63.0,37269243.0
2023-03-30 09:00:00,SET:CPALL,63.25,63.25,62.25,62.25,22872279.0
2023-03-31 09:00:00,SET:CPALL,62.5,62.75,62.0,62.0,20912328.0
