datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:CRC,44.5,44.5,43.0,43.25,17964006.0
2023-01-17 09:00:00,SET:CRC,43.25,43.75,43.0,43.25,16957749.0
2023-01-18 09:00:00,SET:CRC,43.5,43.75,43.0,43.5,11038312.0
2023-01-19 09:00:00,SET:CRC,43.5,44.25,43.25,44.0,11985680.0
2023-01-20 09:00:00,SET:CRC,44.25,44.25,43.0,43.25,12031833.0
2023-01-23 09:00:00,SET:CRC,43.5,43.5,43.0,43.0,7740145.0
2023-01-24 09:00:00,SET:CRC,43.0,43.75,43.0,43.5,7408835.0
2023-01-25 09:00:00,SET:CRC,43.75,44.25,43.25,43.75,11756743.0
2023-01-26 09:00:00,SET:CRC,43.75,43.75,43.0,43.5,10464072.0
2023-01-27 09:00:00,SET:CRC,43.5,43.75,43.0,43.75,8641044.0
2023-01-30 09:00:00,SET:CRC,44.0,44.0,42.75,43.0,15165087.0
2023-01-31 09:00:00,SET:CRC,42.75,43.0,42.5,42.5,16242471.0
2023-02-01 09:00:00,SET:CRC,42.75,43.5,42.75,43.5,11136696.0
2023-02-02 09:00:00,SET:CRC,44.0,44.75,43.75,44.25,18745904.0
2023-02-03 09:00:00,SET:CRC,44.0,45.0,43.75,44.75,11471504.0
2023-02-06 09:00:00,SET:CRC,44.75,45.0,44.25,44.5,8419057.0
2023-02-07 09:00:00,SET:CRC,44.5,44.5,43.75,44.25,10167453.0
2023-02-08 09:00:00,SET:CRC,44.25,44.5,44.0,44.25,11168771.0
2023-02-09 09:00:00,SET:CRC,44.5,45.5,44.0,45.5,14130138.0
2023-02-10 09:00:00,SET:CRC,45.25,45.5,44.75,45.5,8149481.0
2023-02-13 09:00:00,SET:CRC,45.0,46.0,45.0,45.75,9358817.0
2023-02-14 09:00:00,SET:CRC,45.75,46.0,45.0,45.0,12927975.0
2023-02-15 09:00:00,SET:CRC,44.75,45.25,44.5,44.75,10654871.0
2023-02-16 09:00:00,SET:CRC,44.75,45.25,44.5,45.25,5102685.0
2023-02-17 09:00:00,SET:CRC,44.5,45.0,44.0,44.0,8902068.0
2023-02-20 09:00:00,SET:CRC,44.25,44.75,44.0,44.25,5803608.0
2023-02-21 09:00:00,SET:CRC,44.25,45.25,44.25,44.75,5778544.0
2023-02-22 09:00:00,SET:CRC,45.0,45.75,45.0,45.25,14736832.0
2023-02-23 09:00:00,SET:CRC,45.5,45.5,44.75,45.25,6983744.0
2023-02-24 09:00:00,SET:CRC,44.75,45.25,43.75,44.0,14709701.0
2023-02-27 09:00:00,SET:CRC,44.0,44.5,44.0,44.25,8913757.0
2023-02-28 09:00:00,SET:CRC,44.75,45.0,44.0,44.75,12698829.0
2023-03-01 09:00:00,SET:CRC,46.0,47.5,45.0,45.0,39503692.0
2023-03-02 09:00:00,SET:CRC,44.75,45.5,44.5,45.25,10304959.0
2023-03-03 09:00:00,SET:CRC,45.0,45.0,43.75,44.0,11847780.0
2023-03-07 09:00:00,SET:CRC,44.25,44.5,43.5,44.0,9212766.0
2023-03-08 09:00:00,SET:CRC,43.75,44.25,43.0,44.25,16434048.0
2023-03-09 09:00:00,SET:CRC,44.25,44.75,44.0,44.25,13723714.0
2023-03-10 09:00:00,SET:CRC,43.75,44.0,43.0,43.25,6393746.0
2023-03-13 09:00:00,SET:CRC,42.75,43.5,41.75,42.0,12800213.0
2023-03-14 09:00:00,SET:CRC,41.75,42.75,41.25,41.5,24282355.0
2023-03-15 09:00:00,SET:CRC,42.25,44.0,42.0,43.5,14328348.0
2023-03-16 09:00:00,SET:CRC,43.0,44.25,42.5,44.0,14888907.0
2023-03-17 09:00:00,SET:CRC,44.0,44.25,43.5,44.0,15332295.0
2023-03-20 09:00:00,SET:CRC,43.5,44.5,43.25,43.75,14942473.0
2023-03-21 09:00:00,SET:CRC,44.0,44.5,43.5,44.25,7951753.0
2023-03-22 09:00:00,SET:CRC,44.5,45.25,44.25,45.0,11333733.0
2023-03-23 09:00:00,SET:CRC,45.25,46.0,45.0,45.75,8261511.0
2023-03-24 09:00:00,SET:CRC,46.0,46.25,45.5,45.75,11478765.0
2023-03-27 09:00:00,SET:CRC,45.75,46.0,45.25,45.5,5427069.0
2023-03-28 09:00:00,SET:CRC,45.5,45.75,44.75,45.0,8664610.0
2023-03-29 09:00:00,SET:CRC,45.0,45.25,44.75,45.0,4873635.0
2023-03-30 09:00:00,SET:CRC,45.0,45.0,43.75,44.0,9239959.0
2023-03-31 09:00:00,SET:CRC,44.0,45.0,44.0,44.75,12346721.0
2023-04-03 09:00:00,SET:CRC,45.0,45.0,44.5,45.0,5430180.0
2023-04-04 09:00:00,SET:CRC,45.25,45.25,44.5,44.5,4109669.0
2023-04-05 09:00:00,SET:CRC,44.5,45.25,44.5,44.75,7715656.0
2023-04-07 09:00:00,SET:CRC,45.0,45.25,44.75,45.0,3785713.0
2023-04-10 09:00:00,SET:CRC,45.0,45.75,44.5,45.25,4954266.0
2023-04-11 09:00:00,SET:CRC,45.0,45.25,44.5,45.25,4967732.0
2023-04-12 09:00:00,SET:CRC,45.25,45.25,44.25,44.5,8496406.0
2023-04-17 09:00:00,SET:CRC,44.25,44.75,43.75,44.75,5657428.0
2023-04-18 09:00:00,SET:CRC,44.75,45.75,44.5,44.75,11059564.0
2023-04-19 09:00:00,SET:CRC,44.5,45.0,43.75,43.75,13483085.0
