datetime,symbol,open,high,low,close,volume
2023-01-16 09:00:00,SET:BBL,157.0,157.5,156.5,157.0,7004249.0
2023-01-17 09:00:00,SET:BBL,157.0,157.0,154.0,154.5,9912820.0
2023-01-18 09:00:00,SET:BBL,154.5,155.0,153.5,154.5,8604417.0
2023-01-19 09:00:00,SET:BBL,153.5,155.0,153.0,154.5,9302699.0
2023-01-20 09:00:00,SET:BBL,152.5,153.0,150.0,151.5,24099994.0
2023-01-23 09:00:00,SET:BBL,152.0,154.0,151.5,153.0,10715901.0
2023-01-24 09:00:00,SET:BBL,153.5,154.5,153.5,153.5,8346868.0
2023-01-25 09:00:00,SET:BBL,154.5,155.0,154.0,155.0,7937668.0
2023-01-26 09:00:00,SET:BBL,155.5,158.5,155.0,158.5,17424448.0
2023-01-27 09:00:00,SET:BBL,158.5,163.0,157.5,162.5,32714122.0
2023-01-30 09:00:00,SET:BBL,162.5,163.0,160.5,161.0,15882560.0
2023-01-31 09:00:00,SET:BBL,160.5,161.0,158.5,158.5,13705568.0
2023-02-01 09:00:00,SET:BBL,160.0,160.5,158.0,160.0,7949184.0
2023-02-02 09:00:00,SET:BBL,161.0,162.0,160.5,161.5,12524980.0
2023-02-03 09:00:00,SET:BBL,161.5,162.0,161.0,161.5,4208050.0
2023-02-06 09:00:00,SET:BBL,161.5,161.5,160.0,161.0,6465002.0
2023-02-07 09:00:00,SET:BBL,161.5,161.5,160.0,160.5,3101777.0
2023-02-08 09:00:00,SET:BBL,160.0,161.0,160.0,160.0,3694629.0
2023-02-09 09:00:00,SET:BBL,160.5,161.5,159.5,161.0,5246268.0
2023-02-10 09:00:00,SET:BBL,161.0,166.0,160.0,164.0,17608585.0
2023-02-13 09:00:00,SET:BBL,163.5,165.5,163.5,164.0,7975595.0
2023-02-14 09:00:00,SET:BBL,164.5,165.5,164.0,165.0,8487756.0
2023-02-15 09:00:00,SET:BBL,165.0,165.0,163.5,164.0,6464951.0
2023-02-16 09:00:00,SET:BBL,164.5,164.5,161.5,162.5,9146168.0
2023-02-17 09:00:00,SET:BBL,162.5,162.5,160.0,160.5,7945166.0
2023-02-20 09:00:00,SET:BBL,162.0,165.0,162.0,165.0,9050094.0
2023-02-21 09:00:00,SET:BBL,165.5,166.0,163.5,166.0,8152079.0
2023-02-22 09:00:00,SET:BBL,166.5,166.5,163.0,163.5,6185708.0
2023-02-23 09:00:00,SET:BBL,164.0,164.0,162.5,164.0,4377500.0
2023-02-24 09:00:00,SET:BBL,163.5,165.0,163.0,164.0,8157533.0
2023-02-27 09:00:00,SET:BBL,163.5,164.0,161.5,162.5,4996492.0
2023-02-28 09:00:00,SET:BBL,162.5,165.0,162.0,163.5,6579318.0
2023-03-01 09:00:00,SET:BBL,165.0,165.0,163.0,163.0,4190779.0
2023-03-02 09:00:00,SET:BBL,163.0,163.5,157.5,158.5,16460035.0
2023-03-03 09:00:00,SET:BBL,158.5,160.0,157.5,159.0,9305009.0
2023-03-07 09:00:00,SET:BBL,158.5,160.0,157.5,158.5,7805138.0
2023-03-08 09:00:00,SET:BBL,158.0,160.0,156.5,160.0,7933583.0
2023-03-09 09:00:00,SET:BBL,160.0,160.0,158.5,159.0,6186843.0
2023-03-10 09:00:00,SET:BBL,158.0,159.0,158.0,158.0,3263772.0
2023-03-13 09:00:00,SET:BBL,157.0,157.0,152.5,153.0,13042946.0
2023-03-14 09:00:00,SET:BBL,151.0,153.0,147.5,148.5,19067421.0
2023-03-15 09:00:00,SET:BBL,151.0,153.5,150.0,153.0,8068714.0
2023-03-16 09:00:00,SET:BBL,149.0,150.5,148.5,149.5,14064795.0
2023-03-17 09:00:00,SET:BBL,151.0,154.5,151.0,153.5,12275178.0
2023-03-20 09:00:00,SET:BBL,152.0,152.0,148.5,150.5,11836240.0
2023-03-21 09:00:00,SET:BBL,151.5,152.5,150.0,151.5,5289570.0
2023-03-22 09:00:00,SET:BBL,152.5,153.0,151.5,152.0,3585170.0
2023-03-23 09:00:00,SET:BBL,151.0,152.5,150.5,152.0,5016859.0
2023-03-24 09:00:00,SET:BBL,152.5,154.0,151.5,153.0,6314416.0
2023-03-27 09:00:00,SET:BBL,152.5,152.5,151.0,152.0,5862601.0
2023-03-28 09:00:00,SET:BBL,153.0,155.5,153.0,154.5,5996052.0
2023-03-29 09:00:00,SET:BBL,156.0,157.5,155.5,156.0,8851357.0
2023-03-30 09:00:00,SET:BBL,155.5,156.5,155.0,155.0,5409067.0
2023-03-31 09:00:00,SET:BBL,154.5,155.5,151.5,151.5,14269025.0
2023-04-03 09:00:00,SET:BBL,152.0,154.5,152.0,154.0,4359132.0
2023-04-04 09:00:00,SET:BBL,154.5,155.0,153.5,154.5,4795114.0
2023-04-05 09:00:00,SET:BBL,155.0,155.0,152.5,153.0,5005268.0
2023-04-07 09:00:00,SET:BBL,153.0,154.0,152.5,153.0,2870250.0
2023-04-10 09:00:00,SET:BBL,153.0,155.0,153.0,154.0,3425289.0
2023-04-11 09:00:00,SET:BBL,155.5,158.0,155.0,157.5,7984972.0
2023-04-12 09:00:00,SET:BBL,158.0,158.0,156.0,157.0,4677706.0
2023-04-17 09:00:00,SET:BBL,158.0,159.5,157.5,159.0,6259177.0
2023-04-18 09:00:00,SET:BBL,160.0,160.0,159.0,160.0,3422424.0
2023-04-19 09:00:00,SET:BBL,158.5,159.0,157.5,158.0,5974242.0
2023-04-20 09:00:00,SET:BBL,158.5,159.5,156.5,158.5,9138471.0
2023-04-21 09:00:00,SET:BBL,157.0,161.5,157.0,159.5,15281743.0
2023-04-24 09:00:00,SET:BBL,160.0,160.0,158.0,158.0,5038545.0
2023-04-25 09:00:00,SET:BBL,158.0,158.5,155.5,155.5,8237161.0
2023-04-26 09:00:00,SET:BBL,155.5,158.5,155.5,157.5,6104399.0
